id:ID,:Title,description,rule_id
Potential Remote Command Execution In Pod Container,,"Detects attempts to execute remote commands, within a Pod's container using e.g. the ""kubectl exec"" command.
",a1b0ca4e-7835-413e-8471-3ff2b8a66be6
Potential Remote Desktop Connection to Non-Domain Host,,Detects logons using NTLM to hosts that are potentially not part of the domain.,ce5678bb-b9aa-4fb5-be4b-e57f686256ad
Potential Remote Desktop Tunneling,,Detects potential use of an SSH utility to establish RDP over a reverse SSH Tunnel. This can be used by attackers to enable routing of network packets that would otherwise not reach their intended destination.,8a3038e8-9c9d-46f8-b184-66234a160f6f
Potential Remote PowerShell Session Initiated,,"Detects a process that initiated a network connection over ports 5985 or 5986 from a non-network service account.
This could potentially indicates a remote PowerShell connection.
",c539afac-c12a-46ed-b1bd-5a5567c9f045
Potential RemoteFXvGPUDisablement.EXE Abuse,,"Detects PowerShell module creation where the module Contents are set to ""function Get-VMRemoteFXPhysicalVideoAdapter"". This could be a sign of potential abuse of  the ""RemoteFXvGPUDisablement.exe"" binary which is known to be vulnerable to module load-order hijacking.",f65e22f9-819e-4f96-9c7b-498364ae7a25
Potential RemoteFXvGPUDisablement.EXE Abuse - PowerShell Module,,"Detects PowerShell module creation where the module Contents are set to ""function Get-VMRemoteFXPhysicalVideoAdapter"". This could be a sign of potential abuse of the ""RemoteFXvGPUDisablement.exe"" binary which is known to be vulnerable to module load-order hijacking.",38a7625e-b2cb-485d-b83d-aff137d859f4
Potential RemoteFXvGPUDisablement.EXE Abuse - PowerShell ScriptBlock,,"Detects PowerShell module creation where the module Contents are set to ""function Get-VMRemoteFXPhysicalVideoAdapter"". This could be a sign of potential abuse of the ""RemoteFXvGPUDisablement.exe"" binary which is known to be vulnerable to module load-order hijacking.",cacef8fc-9d3d-41f7-956d-455c6e881bc5
Potential Renamed Rundll32 Execution,,Detects when 'DllRegisterServer' is called in the commandline and the image is not rundll32. This could mean that the 'rundll32' utility has been renamed in order to avoid detection,2569ed8c-1147-498a-9b8c-2ad3656b10ed
Potential RipZip Attack on Startup Folder,,"Detects a phishing attack which expands a ZIP file containing a malicious shortcut.
If the victim expands the ZIP file via the explorer process, then the explorer process expands the malicious ZIP file and drops a malicious shortcut redirected to a backdoor into the Startup folder.
Additionally, the file name of the malicious shortcut in Startup folder contains {0AFACED1-E828-11D1-9187-B532F1E9575D} meaning the folder shortcut operation.
",a6976974-ea6f-4e97-818e-ea08625c52cb
Potential RjvPlatform.DLL Sideloading From Default Location,,"Detects loading of ""RjvPlatform.dll"" by the ""SystemResetPlatform.exe"" binary which can be abused as a method of DLL side loading since the ""$SysReset"" directory isn't created by default.",259dda31-b7a3-444f-b7d8-17f96e8a7d0d
Potential RjvPlatform.DLL Sideloading From Non-Default Location,,"Detects potential DLL sideloading of ""RjvPlatform.dll"" by ""SystemResetPlatform.exe"" located in a non-default location.",0e0bc253-07ed-43f1-816d-e1b220fe8971
Potential RoboForm.DLL Sideloading,,"Detects potential DLL sideloading of ""roboform.dll"", a DLL used by RoboForm Password Manager",f64c9b2d-b0ad-481d-9d03-7fc75020892a
Potential Ruby Reverse Shell,,"Detects execution of ruby with the ""-e"" flag and calls to ""socket"" related functions. This could be an indication of a potential attempt to setup a reverse shell",b8bdac18-c06e-4016-ac30-221553e74f59
Potential Rundll32 Execution With DLL Stored In ADS,,Detects execution of rundll32 where the DLL being called is stored in an Alternate Data Stream (ADS).,9248c7e1-2bf3-4661-a22c-600a8040b446
Potential Russian APT Credential Theft Activity,,Detects Russian group activity as described in Global Threat Report 2019 by Crowdstrike,b83f5166-9237-4b5e-9cd4-7b5d52f4d8ee
Potential Ryuk Ransomware Activity,,Detects Ryuk ransomware activity,c37510b8-2107-4b78-aa32-72f251e7a844
Potential SAM Database Dump,,Detects the creation of files that look like exports of the local SAM (Security Account Manager),4e87b8e2-2ee9-4b2a-a715-4727d297ece0
Potential SAP NetViewer Webshell Command Execution,,"Detects potential command execution via webshell in SAP NetViewer through JSP files with cmd parameter.
This rule is created to detect exploitation of vulnerabilities like CVE-2025-31324, which allows remote code execution via a webshell.
",94e12f41-6cb3-45c5-97b1-c783a7bf2e72
Potential SMB Relay Attack Tool Execution,,Detects different hacktools used for relay attacks on Windows for privilege escalation,5589ab4f-a767-433c-961d-c91f3f704db1
Potential SNAKE Malware Installation Binary Indicator,,Detects a specific binary name seen used by SNAKE malware during its installation as described by CISA in their report,d91ff53f-fd0c-419d-a6b8-ae038d5c3733
Potential SNAKE Malware Installation CLI Arguments Indicator,,Detects a specific command line arguments sequence seen used by SNAKE malware during its installation as described by CISA in their report,02cbc035-b390-49fe-a9ff-3bb402c826db
Potential SNAKE Malware Persistence Service Execution,,"Detects a specific child/parent process relationship indicative of a ""WerFault"" process running from the ""WinSxS"" as a service. This could be indicative of potential SNAKE malware activity as reported by CISA.",f7536642-4a08-4dd9-b6d5-c3286d8975ed
Potential SPN Enumeration Via Setspn.EXE,,Detects service principal name (SPN) enumeration used for Kerberoasting,1eeed653-dbc8-4187-ad0c-eeebb20e6599
Potential Script Proxy Execution Via CL_Mutexverifiers.ps1,,"Detects the use of the Microsoft signed script ""CL_mutexverifiers"" to proxy the execution of additional PowerShell script commands",1e0e1a81-e79b-44bc-935b-ddb9c8006b3d
Potential Secure Deletion with SDelete,,Detects files that have extensions commonly seen while SDelete is used to wipe files.,39a80702-d7ca-4a83-b776-525b1f86a36d
Potential SentinelOne Shell Context Menu Scan Command Tampering,,Detects potentially suspicious changes to the SentinelOne context menu scan command by a process other than SentinelOne.,6c304b02-06e6-402d-8be4-d5833cdf8198
Potential Server Side Template Injection In Velocity,,"Detects exceptions in velocity template renderer, this most likely happens due to dynamic rendering of user input and may lead to RCE.",16c86189-b556-4ee8-b4c7-7e350a195a4f
Potential ShellDispatch.DLL Functionality Abuse,,"Detects potential ""ShellDispatch.dll"" functionality abuse to execute arbitrary binaries via ""ShellExecute""",82343930-652f-43f5-ab70-2ee9fdd6d5e9
Potential ShellDispatch.DLL Sideloading,,"Detects potential DLL sideloading of ""ShellDispatch.dll""",844f8eb2-610b-42c8-89a4-47596e089663
Potential Shim Database Persistence via Sdbinst.EXE,,"Detects installation of a new shim using sdbinst.exe.
Adversaries may establish persistence and/or elevate privileges by executing malicious content triggered by application shims
",517490a7-115a-48c6-8862-1a481504d5a8
Potential Sidecar Injection Into Running Deployment,,"Detects attempts to inject a sidecar container into a running deployment.
A sidecar container is an additional container within a pod, that resides alongside the main container.
One way to add containers to running resources like Deployments/DeamonSets/StatefulSets, is via a ""kubectl patch"" operation.
By injecting a new container within a legitimate pod, an attacker can run their code and hide their activity, instead of running their own separated pod in the cluster.
",ad9012a6-e518-4432-9890-f3b82b8fc71f
Potential Signing Bypass Via Windows Developer Features,,"Detects when a user enable developer features such as ""Developer Mode"" or ""Application Sideloading"". Which allows the user to install untrusted packages.",a383dec4-deec-4e6e-913b-ed9249670848
Potential Signing Bypass Via Windows Developer Features - Registry,,"Detects when the enablement of developer features such as ""Developer Mode"" or ""Application Sideloading"". Which allows the user to install untrusted packages.",b110ebaf-697f-4da1-afd5-b536fa27a2c1
Potential SmadHook.DLL Sideloading,,"Detects potential DLL sideloading of ""SmadHook.dll"", a DLL used by SmadAV antivirus",24b6cf51-6122-469e-861a-22974e9c1e5b
Potential Snatch Ransomware Activity,,Detects specific process characteristics of Snatch ransomware word document droppers,5325945e-f1f0-406e-97b8-65104d393fff
Potential SocGholish Second Stage C2 DNS Query,,"Detects a DNS query initiated from a ""wscript"" process for domains matching a specific pattern that was seen being used by SocGholish for its Command and Control traffic",70761fe8-6aa2-4f80-98c1-a57049c08e66
Potential SolidPDFCreator.DLL Sideloading,,"Detects potential DLL sideloading of ""SolidPDFCreator.dll""",a2edbce1-95c8-4291-8676-0d45146862b3
Potential SpEL Injection In Spring Framework,,"Detects potential SpEL Injection exploitation, which may lead to RCE.",e9edd087-89d8-48c9-b0b4-5b9bb10896b8
Potential SquiblyTwo Technique Execution,,Detects potential SquiblyTwo attack technique with possible renamed WMIC via Imphash and OriginalFileName fields,8d63dadf-b91b-4187-87b6-34a1114577ea
Potential Startup Shortcut Persistence Via PowerShell.EXE,,"Detects PowerShell writing startup shortcuts.
This procedure was highlighted in Red Canary Intel Insights Oct. 2021, ""We frequently observe adversaries using PowerShell to write malicious .lnk files into the startup directory to establish persistence.
Accordingly, this detection opportunity is likely to identify persistence mechanisms in multiple threats.
In the context of Yellow Cockatoo, this persistence mechanism eventually launches the command-line script that leads to the installation of a malicious DLL""
",92fa78e7-4d39-45f1-91a3-8b23f3f1088d
Potential Suspicious Activity Using SeCEdit,,Detects potential suspicious behaviour using secedit.exe. Such as exporting or modifying the security policy,c2c76b77-32be-4d1f-82c9-7e544bdfe0eb
Potential Suspicious BPF Activity - Linux,,"Detects the presence of ""bpf_probe_write_user"" BPF helper-generated warning messages. Which could be a sign of suspicious eBPF activity on the system.",0fadd880-6af3-4610-b1e5-008dc3a11b8a
Potential Suspicious Browser Launch From Document Reader Process,,"Detects when a browser process or browser tab is launched from an application that handles document files such as Adobe, Microsoft Office, etc. And connects to a web application over http(s), this could indicate a possible phishing attempt.
",1193d960-2369-499f-a158-7b50a31df682
Potential Suspicious Change To Sensitive/Critical Files,,Detects changes of sensitive and critical files. Monitors files that you don't expect to change without planning on Linux system.,86157017-c2b1-4d4a-8c33-93b8e67e4af4
Potential Suspicious Child Process Of 3CXDesktopApp,,"Detects potential suspicious child processes of ""3CXDesktopApp.exe"". Which could be related to the 3CXDesktopApp supply chain compromise",63f3605b-979f-48c2-b7cc-7f90523fed88
Potential Suspicious Mofcomp Execution,,"Detects execution of the ""mofcomp"" utility as a child of a suspicious shell or script running utility or by having a suspicious path in the commandline.
The ""mofcomp"" utility parses a file containing MOF statements and adds the classes and class instances defined in the file to the WMI repository.
Attackers abuse this utility to install malicious MOF scripts
",1dd05363-104e-4b4a-b963-196a534b03a1
